plan_amount_inr,tenure_days,risk_tier,collateral_type,locked_token,price_inr,stress_drop_pct,fees_buffer_pct,outstanding_debt_inr,required_collateral_inr
136128.72366894304,60,LOW,stable,1050.8569591334517,72.66721303774099,0.02,0.028833822335482748,126415.7338114889,189592.9775810773
95706.93458329033,180,MEDIUM,stable,1502.2642358347757,82.439235232921,0.02,0.05449390521797619,96538.03479954807,207752.59044458027
15984.561819737615,30,MEDIUM,volatile,0.8659822275881534,23761.8533866214,0.2,0.024050827631996202,14848.636681043281,38014.39670607297
138023.6832124859,180,LOW,stable,1713.8343404192012,76.81504477030848,0.02,0.022594977904324017,100485.29193697494,149789.73015743506
97091.94327293939,30,HIGH,volatile,7.70222227850127,27943.93352604669,0.2,0.05484356036747513,78891.7198583961,346743.4277455999
172160.1647186249,90,LOW,stable,1232.9149724842368,88.53366063556275,0.02,0.03300377943338146,141657.9062903872,213313.63350523295
42517.75389303015,90,HIGH,volatile,1.9568324647605404,36834.266228012,0.2,0.0518555353542936,35540.40796026348,155764.06184063724
1457.6147951320945,180,MEDIUM,volatile,0.23658594889069484,15904.77627729725,0.2,0.05096183983049116,1500.7113465433954,3942.975894544352
26966.876754517874,180,LOW,volatile,0.38937089161036637,35761.74961378658,0.2,0.04701879598983354,19213.796492257552,35923.582267352125
54652.39653155523,180,LOW,volatile,1.7927547856244874,27663.304194284872,0.2,0.028182181461547204,44036.75684024399,80853.22984373888
130796.62931466363,180,LOW,stable,1314.3721455112313,76.25623156834425,0.02,0.03698647116159966,114101.69162902795,172480.91917777658
73166.00227564335,180,LOW,volatile,2.505030017267911,25016.91325405843,0.2,0.05237440849223875,53428.63969021639,100405.23766167219
24531.135747753575,90,LOW,volatile,2.0080764770991175,15544.027079762087,0.2,0.023925825993672104,21323.402397284885,38988.54002256317
196333.1191707633,180,HIGH,volatile,16.52771175321304,37898.33007804831,0.2,0.04023916186779669,144794.71748380119,627588.0648259739
22537.261597088007,120,LOW,stable,155.23664804615373,73.7449403308509,0.02,0.026145653683305327,22384.54404488285,33483.677232272676
71668.9482636314,60,HIGH,stable,1983.0054402870771,84.51643293703968,0.02,0.02408918856271454,56943.09629220838,198349.69141542926
175444.24704185338,180,LOW,volatile,2.359036213950806,39989.86659702162,0.2,0.037658569818553825,154926.7290174817,287073.30010526197
130870.45934344432,30,HIGH,volatile,2.485855885529168,42749.850048816916,0.2,0.03238126731470513,119931.1611080176,515894.51706341363
64639.78445658836,30,LOW,volatile,0.9076749013645112,22380.25728896408,0.2,0.052831611445068996,52164.562415912136,98072.32197977082
194099.0091490979,30,LOW,volatile,7.433816038554528,40144.96592280607,0.2,0.03951854966523986,159735.74869894452,296514.77467360365
100718.61230723895,90,MEDIUM,volatile,5.833800607358386,38283.2473937821,0.2,0.049642673269904895,88499.49259385733,232232.10997311637
2613.8692780352844,30,LOW,volatile,0.0554087910928109,42706.97965483426,0.2,0.04645326620440429,2566.563849795966,4796.052006323463
2226.5038941160446,60,HIGH,volatile,0.1674653663218754,39454.57911004979,0.2,0.05805216303522623,1911.3248053348862,8426.172268947745
188260.85658776123,60,LOW,volatile,5.720241493177239,17684.855107233536,0.2,0.030400858847321372,164128.3701352259,301996.45276526397
56954.94546468175,60,MEDIUM,volatile,2.7576970748304777,43331.51867954344,0.2,0.05123186684334744,51746.57106238758,135994.11125163906
162600.92824117755,30,MEDIUM,volatile,24.74282723175192,15741.156460512635,0.2,0.027504938851979053,138019.57095409266,354539.47703390336
9668.444355028896,60,MEDIUM,volatile,1.0092145539584239,25306.682424530565,0.2,0.05449130984800342,9224.927913287202,24319.01579633907
30236.504746969946,60,LOW,stable,285.0816378364813,88.1908005252219,0.02,0.05494052684919261,21217.489434814714,32628.556097347835
171499.12245813475,120,LOW,stable,1899.3825175083587,72.52371642035561,0.02,0.05269719773893927,149042.49693033862,228712.27239443426
198824.1720512659,90,LOW,volatile,9.010708329732886,22056.875580975768,0.2,0.032840806499360824,203408.19516372983,375157.6506097966
11332.66336656374,60,LOW,volatile,0.45602083190178533,18713.92240086124,0.2,0.025868737051624957,10375.804881335202,19007.52473126684
34359.757700418464,30,LOW,stable,180.0043847240941,70.68833590177343,0.02,0.053729906071226685,29901.232443876655,45929.77092492721
144859.46626957698,90,HIGH,volatile,6.932816122941913,34254.58649158008,0.2,0.04358314880961339,140543.913353343,611121.9151804465
106371.08830041619,60,MEDIUM,volatile,5.554953026328633,29246.7933093327,0.2,0.03792040221328448,89091.13265038749,231173.76058531814
81787.24317679371,120,MEDIUM,volatile,2.1280559926648395,38238.10238090593,0.2,0.03650456643068581,70626.22597389261,183011.01432926298
39699.04005247778,60,LOW,volatile,1.1206138307876696,42454.712781479364,0.2,0.024053329259671203,30501.00679560956,55776.17420502826
189141.6363656008,180,LOW,stable,2640.768923079832,72.33692220486012,0.02,0.04587823017941625,140621.4071770656,214391.93653598896
35281.44194088689,30,MEDIUM,volatile,1.6581786809388694,24687.31233882992,0.2,0.04083223596942465,25012.17683747955,65083.69986054122
53784.66359524461,180,LOW,stable,1135.4914246577625,70.91811864641146,0.02,0.05845114308397757,51419.65062544793,79337.00871936462
65535.326717737626,120,LOW,volatile,3.155537544137571,31321.300836542963,0.2,0.047002560758499456,56613.77593697196,105847.80067895992
28578.056087376885,120,MEDIUM,stable,202.55571540414,84.66510771862947,0.02,0.05862525430170576,29400.350709658585,63518.27295218706
107710.37819060285,180,MEDIUM,volatile,9.826853262735659,19746.661341604602,0.2,0.025593635233462964,82062.98798725584,210408.19541992425
68923.69006964494,90,HIGH,volatile,5.007779542376606,44661.30788731796,0.2,0.04729976621650951,54132.26645013585,236219.6249916545
121961.65260658882,120,LOW,volatile,3.4905880622676952,31050.71695524996,0.2,0.05257137717921094,112638.1820253369,211713.79710244908
74203.75944933118,90,MEDIUM,volatile,2.1945400487004494,40867.726793302114,0.2,0.04444590838207648,53360.605350392245,139330.6648175198
24168.282276596063,120,LOW,volatile,0.30495268683919774,34079.89920776278,0.2,0.04459407579947132,21176.11936233731,39500.80148985721
174646.8780490316,90,LOW,volatile,3.691515058579086,28309.9210005001,0.2,0.026230366254224757,129806.90880448885,237878.19922278452
102420.76255332421,180,MEDIUM,stable,2413.239722227777,71.48668427609466,0.02,0.03284863143094766,77480.19140601711,163316.95848308704
65048.24750675056,60,LOW,volatile,4.319837682936749,25695.246903889518,0.2,0.04530203250497093,57192.69301300868,106756.49687666218
4256.585702641156,120,MEDIUM,volatile,0.21280539887689126,38054.162838366174,0.2,0.03892034650902488,3827.414526597192,9940.947065515074
119971.44770577019,30,LOW,stable,417.0558380564983,74.11161290027113,0.02,0.05452137915097437,92883.35375314775,142780.58644305714
156718.36166586026,30,LOW,volatile,1.2356747222329434,41921.69550929793,0.2,0.05109158907295466,124580.67819088027,233831.6125132834
130362.18879320839,120,HIGH,stable,3245.125646709765,83.67299576044358,0.02,0.04139753186890063,104216.4425970909,369152.1976216579
157756.1436516792,60,LOW,volatile,3.6255738718168606,24774.509168848752,0.2,0.04447513687308696,118259.2806150492,220569.4255480648
31842.18174596449,30,MEDIUM,stable,584.6161225767496,94.9482299437544,0.02,0.04625456835401709,33052.25783396028,70573.62398611385
194368.89274453706,120,LOW,volatile,2.40074727663836,40804.0156617021,0.2,0.046208658037889754,183147.97186278176,342162.4890445038
43055.32432445448,120,HIGH,stable,1340.7994451238703,92.05573411978202,0.02,0.047843142786619816,31809.04287740301,113370.3655023548
54089.14031511405,120,LOW,volatile,0.85602332583318,29352.15406887077,0.2,0.03988710803777075,44623.86873880914,82863.90323617379
102953.58298700169,90,LOW,stable,701.2580815842496,83.90552535450627,0.02,0.024952429146579868,78287.034775109,116968.63915952004
2033.9098677632874,180,MEDIUM,volatile,0.06219765205759588,19478.798167167293,0.2,0.05820573363754822,1590.5890017370525,4207.926003747432
89047.24913558521,30,LOW,stable,796.622353670247,93.36254138029788,0.02,0.020658221942495246,91613.34345084892,136305.99450838284
39949.32976735112,30,LOW,volatile,0.6375141424895608,42945.6165483354,0.2,0.020663276469918283,29876.646926894995,54453.564897034936
150054.6055656308,60,HIGH,volatile,14.162843804281739,36756.895862708465,0.2,0.05753633189641044,151245.1546203214,666446.8584761672
151792.92345216114,180,MEDIUM,volatile,11.825337173692526,32303.450192456123,0.2,0.03977531457864447,150979.65676814172,392462.30027767585
123531.23408344944,120,MEDIUM,volatile,8.925160988996874,32502.2145566589,0.2,0.05270215622387975,118625.05377568243,312192.1247295864
84915.34988872711,90,MEDIUM,volatile,10.516386764588573,15700.405201446692,0.2,0.035428587700382826,74203.5084826465,192081.08497650007
62736.56936885317,180,HIGH,volatile,8.224528617772714,28612.54494461129,0.2,0.037237724398136766,49588.78366186324,214313.98800459388
165664.93299495347,180,HIGH,stable,1583.996022293136,88.39416630645894,0.02,0.04821501990065705,164147.93141602326,585246.0108704031
101911.63022353228,30,MEDIUM,volatile,8.295375714723821,28861.11741409571,0.2,0.04035407619166734,101088.81997340138,262920.41479183437
99796.89040322285,90,LOW,volatile,1.6276315410460844,32424.38444423182,0.2,0.05602470148171519,88206.53926737199,166336.22196171733
23573.144887648214,180,LOW,volatile,0.8976105254473812,26313.035161581567,0.2,0.047659714289674165,16894.040461156717,31605.724290595794
44458.22652332724,30,MEDIUM,stable,775.8287045899098,86.91263214783355,0.02,0.04109071767368479,34123.307722401565,72500.93658390823
72737.3690917467,30,HIGH,volatile,7.393428711523459,24707.06276375689,0.2,0.053189399086985376,52343.935517133614,229700.32497140777
140071.71571398445,60,MEDIUM,volatile,4.806257214147363,17552.673559884326,0.2,0.0417959405389253,106866.77790481978,278333.4384992904
169208.92724808535,180,LOW,volatile,3.0921080450460123,32357.38615170385,0.2,0.03198484853346768,148556.5459021372,273764.4723597718
198579.19508916195,60,LOW,stable,3898.889215029008,75.87959659503358,0.02,0.024815299355781292,198372.81364558366,296349.1172015269
86058.98818906769,120,MEDIUM,volatile,8.138952485132302,25880.961087933203,0.2,0.03402202313924031,79917.2070299542,206590.38024187688
91187.66509912293,60,HIGH,volatile,7.734850476861903,40753.18045571429,0.2,0.04538247946750892,83009.5941290737,361569.89720934426
153446.04768328252,120,LOW,stable,1396.3539327724422,75.76079464147142,0.02,0.05926749576406422,147581.91358811918,227884.43735649492
64924.168308578046,180,MEDIUM,volatile,2.2214671188777437,30150.555433576585,0.2,0.04982158167204735,59987.91991289428,157441.53241042694
108563.07722680997,30,MEDIUM,volatile,1.8545658052345693,34634.04487967584,0.2,0.04475861799447589,92843.09398317598,242496.55640048542
135726.44730407288,60,HIGH,volatile,14.478322218250261,24576.810500671287,0.2,0.028095480455852966,133741.7474033605,572913.6918902633
48013.69243022194,90,LOW,stable,431.116204121486,76.39291623089385,0.02,0.04827999307516516,38822.1703174991,59324.35048336857
56638.39992768487,30,HIGH,volatile,4.916049191933855,21537.01216352087,0.2,0.04091824322023814,58045.310103497424,251751.75925044366
71881.93680062408,120,MEDIUM,stable,1190.6580914900928,75.20418533939528,0.02,0.04955870149015755,53240.55719870453,114038.95934711181
115959.28217085934,60,MEDIUM,volatile,2.5688820813817803,41646.590066503115,0.2,0.03461921912264398,107052.21344056826,276895.6936880783
54812.675245748746,30,LOW,volatile,1.6466184241304187,15137.46125900907,0.2,0.039125219443064095,47970.99678205556,89014.05813938571
42425.38871909075,120,MEDIUM,volatile,3.233110861547895,17081.162144487003,0.2,0.041041058239628066,36019.85842853058,93745.37884019763
30752.134938789928,30,MEDIUM,stable,530.6405438743161,88.89239146963068,0.02,0.034483890569860204,26151.63809105447,55211.119014712196
162052.6696728341,60,LOW,volatile,3.287525036276804,23991.9014993714,0.2,0.04314864766081888,115830.81345376663,215765.63644955226
177308.32795549792,30,LOW,stable,2354.4508923108037,79.46915617288728,0.02,0.031054796774642686,170753.20923034337,256641.27615395002
181039.6672002728,30,MEDIUM,volatile,4.389854984032148,24200.610625765414,0.2,0.023053700454298186,149053.84638622578,381225.2227809369
164505.10045163883,90,MEDIUM,volatile,3.8775405986776823,41721.20297362188,0.2,0.02713525160130573,142596.75944013018,366165.39596267237
28320.555412049718,180,LOW,volatile,1.163316526778631,42862.16665592071,0.2,0.03976673423960849,28225.906145875855,52407.78259687684
20452.63631964407,60,LOW,volatile,0.2610632367868221,42864.41235354039,0.2,0.02268459240228271,18448.03202510093,33690.21091466893
100333.7015155259,60,LOW,stable,1348.4078571563996,89.62386853126362,0.02,0.0354670496496406,100133.31588013131,151143.9492216255
104763.963658608,180,HIGH,stable,633.9472329280068,93.69972554181756,0.02,0.047027563928732925,78361.11780963653,279068.87852706184
146831.81529955383,180,HIGH,volatile,8.856863380804453,39839.886570012444,0.2,0.040485302216379415,117265.19455140842,508386.297467853
45353.26997758561,60,LOW,volatile,0.6800731585614949,40468.94611971946,0.2,0.042142816970004646,35365.40709922819,65813.93746014405
186258.98430172054,30,LOW,stable,1354.1550980726138,85.04156812706188,0.02,0.04897765205032187,188161.99201902785,287722.6306023779
62676.02880604815,120,LOW,volatile,2.2576403772538396,32340.167159374792,0.2,0.024835943294396378,61017.93561104965,111666.7385711193
115983.9812317821,120,MEDIUM,volatile,12.078896583861871,26721.830204774935,0.2,0.030552362701507015,115048.60520851998,296409.0298078829
172978.50787693585,180,HIGH,volatile,17.86939425778583,15449.384303186338,0.2,0.036901032736260754,155514.46730315723,671887.9656336382
105166.17358896181,120,MEDIUM,volatile,5.370682965831077,27320.278992952117,0.2,0.03072567187896231,81741.68294377276,210633.1276818432
150957.93152183414,180,LOW,stable,1142.2716623201045,89.99669521394446,0.02,0.037552045734679323,125589.3652372414,189949.71257204033
150056.21388105306,30,LOW,stable,2120.644142814661,80.23006721908291,0.02,0.05574598942646854,133940.9726504849,206133.59285077226
158214.22805547714,30,LOW,volatile,11.706786844865693,18113.466930682367,0.2,0.024577842428081146,111800.89796856324,204551.29075384384
162398.60474434073,120,HIGH,volatile,15.4557112007788,24208.74252335562,0.2,0.03178440373069866,150035.9774569192,645019.9230772498
79100.12651641267,120,MEDIUM,volatile,12.32066719838268,17215.73779507899,0.2,0.054691831164166704,79037.18843753981,208399.69250814038
73347.69228261727,60,MEDIUM,volatile,6.6637020139139205,23941.063895111925,0.2,0.042599844029941124,59702.994473505525,155615.83181549323
160896.12193286212,90,LOW,stable,2744.138324072128,83.54767533362902,0.02,0.05879959867130338,150908.71072080208,232918.48738657302
116362.3681736771,60,HIGH,volatile,11.03504427954937,16595.44137963751,0.2,0.02689858696855993,101147.65703258027,432784.9420080717
121934.94348306059,30,LOW,volatile,3.1855576107101458,41857.35723054301,0.2,0.05022891038507989,85524.20877853349,160392.85106611662
82971.53290801996,180,HIGH,stable,1307.6640682531815,91.70832487644293,0.02,0.05356362134706967,66327.2166886641,237686.8796203427
41121.31707602768,180,HIGH,volatile,1.3866856921399604,42853.9056595868,0.2,0.05834136232437033,36382.130057511444,160436.30453887116
91929.18328201148,180,MEDIUM,volatile,3.7076606563650376,37330.764977778745,0.2,0.026311509810614333,87674.513827322,224953.4066450761
193959.64668804474,90,HIGH,stable,4947.9862471580955,73.916671024035,0.02,0.04143004158573871,163064.16729842158,577618.78411816
58882.50897034734,30,LOW,volatile,1.6875644472376035,38617.26118201038,0.2,0.03612098674243368,45056.064939539814,83363.4543997985
55129.64003345338,90,MEDIUM,stable,575.1650523685216,72.06022024490227,0.02,0.044238757566066315,39768.725219878856,84751.11063998486
27026.050962124416,120,LOW,volatile,0.6295641082171849,20278.882989582784,0.2,0.023179632943207094,25678.59246532858,46917.52288066624
96754.90776095563,30,MEDIUM,volatile,4.713173912517437,20332.078071919485,0.2,0.03895228374409672,80090.27485988436,208024.93492842317
